Class	Subclass	Order	Suborder	Infraorder/Superfamily	Family	Species_list	Cnidocyte	Type	Reference	synonymous_names_ref	synonymous_names_origtree	notes
Scyphozoa	Discomedusae	Rhizostomeae	Dactyliophorae	Rhizostomatoidea	Rhizostomatidae	Rhopilema_verrilli	isorhiza	homotrichous	Calder, 1977			*originally a-isorhiza, retermed homotrichous per Colin & Costello 2007
Scyphozoa	Discomedusae	Rhizostomeae	Dactyliophorae	Rhizostomatoidea	Rhizostomatidae	Rhopilema_verrilli	anisorhiza		Calder, 1977; Calder, 1983			
Scyphozoa	Discomedusae	Rhizostomeae	Dactyliophorae	Rhizostomatoidea	Rhizostomatidae	Rhopilema_verrilli	eurytele		Calder, 1973; Calder, 1977; Calder, 1983			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_fuscescens						
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_helvola						
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Pelagia_noctiluca	isorhiza	atrichous	Russell,1970; Calder, 1983			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Pelagia_noctiluca	isorhiza	holotrichous	Russell, 1970; Salleo et al, 1990			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Pelagia_noctiluca	anisorhiza		Calder,1983			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Pelagia_noctiluca	eurytele		Russell, 1970			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_hysoscella	isorhiza	atrichous	Russell,1970; Calder, 1983			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_hysoscella	isorhiza	homotrichous	Cengiz & Killi, 2021			*originally listed as a-, A-, O-isorhiza. Changed to homotrichous per Colin & Costello 2007. homotrichous spines of O-isorhiza visible in Fig 9b of Cengiz & Killi 2021
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_hysoscella	anisorhiza		Calder, 1983			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_hysoscella	eurytele		Russell,1970; Calder, 1983; Cengiz & Killi, 2021			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_melanaster	isorhiza	atrichous	Kitatani ea 2015	[=Chrysaora_pacifica]		
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_melanaster	isorhiza	homotrichous	Kitatani ea 2015	[=Chrysaora_pacifica]		*originally listed as isorhiza o-haploneme; retermed homotrichous per Colin $ Costello 2007
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_melanaster	eurytele		Kitatani ea 2015	[=Chrysaora_pacifica]		
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Sanderia_malayensis						
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_quinquecirrha	isorhiza	atrichous	Russell, 1970; Calder, 1971; Calder, 1983; Hessinger, 1988; Klug et al 1988			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_quinquecirrha	isorhiza	homotrichous	Calder, 1977			*originally listed as a-, A-isorhiza. Changed to homotrichous per Colin & Costello 2007
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_quinquecirrha	isorhiza	holotrichous	Russell, 1970; Calder, 1971; Calder, 1983; Hessinger, 1988; Klug et al 1988			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_quinquecirrha	anisorhiza		Calder, 1977; Calder, 1983			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Pelagiidae	Chrysaora_quinquecirrha	eurytele		Russell, 1970; Calder, 1971; Calder, 1977; Calder, 1983; Hessinger, 1988; Klug et al 1988			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Cyaneidae	Cyanea_capillata	isorhiza	homotrichous	Colin & Costello, 2007			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Cyaneidae	Cyanea_capillata	isorhiza	atrichous	Russell, 1970; Calder, 1971; Calder, 1983			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Cyaneidae	Cyanea_capillata	eurytele		Colin & Costello, 2007			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Cyaneidae	Cyanea_capillata	birhopaloid		Colin & Costello, 2007			
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Cyaneidae	Cyanea_nozakii						
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Drymonematidae	Drymonema_dalmatinum						
Scyphozoa	Discomedusae	Semaeostomeae	-	-	Drymonematidae	Drymonema_larsoni						
Scyphozoa	Coronamedusae	Coronatae	-	-	Atollidae	Atolla_vanhoeffeni	isorhiza	holotrichous	Russell, 1970			
Scyphozoa	Coronamedusae	Coronatae	-	-	Atollidae	Atolla_vanhoeffeni	eurytele		Russell, 1970			
Scyphozoa	Coronamedusae	Coronatae	-	-	Atollidae	Atolla_wyvillei	isorhiza	holotrichous	Russell, 1970			
Scyphozoa	Coronamedusae	Coronatae	-	-	Atollidae	Atolla_wyvillei	eurytele		Russell, 1970			
Scyphozoa	Coronamedusae	Coronatae	-	-	Nausithoidae	Nausithoe_rubra						
Scyphozoa	Coronamedusae	Coronatae	-	-	Periphyllidae	Periphylla_periphylla	isorhiza	holotrichous	Russell, 1970			
Scyphozoa	Coronamedusae	Coronatae	-	-	Periphyllidae	Periphylla_periphylla	eurytele		Russell, 1970			
Scyphozoa	Coronamedusae	Coronatae	-	-	Nausithoidae	Nausithoe_atlantica	isorhiza	holotrichous	Russell, 1970			
Scyphozoa	Coronamedusae	Coronatae	-	-	Nausithoidae	Nausithoe_atlantica	eurytele		Russell, 1970			
Cubozoa	-	Carybdeida	-	-	Alatinidae	Alatina_moseri	stenotele		Straehler-Pohl & Jarms 2005		[=Alatina_mordens]	
Cubozoa	-	Carybdeida	-	-	Alatinidae	Alatina_moseri	eurytele		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Alatinidae	Alatina_moseri	isorhiza		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_marsupialis	stenotele		Straehler-Pohl & Jarms 2005			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_marsupialis	isorhiza	atrichous	Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_marsupialis	isorhiza	holotrichous	Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_marsupialis	eurytele	heterotrichous 	Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carukiidae	Carukia_barnesi	mastigophore	p	Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carukiidae	Carukia_barnesi	anisorhiza		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carukiidae	Carukia_barnesi	isorhiza		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carukiidae	Morbakka_virulenta	isorhiza	holotrichous	Kondo ea 2018			
Cubozoa	-	Carybdeida	-	-	Carukiidae	Morbakka_virulenta	mastigophore	p	Bentlage & Lewis, 2012; Kondo ea 2018			
Cubozoa	-	Carybdeida	-	-	Carukiidae	Morbakka_virulenta	eurytele	p	Bentlage & Lewis, 2012; Kondo ea 2018			
Cubozoa	-	Carybdeida	-	-	Carukiidae	Morbakka_virulenta	amastigophore		Bentlage & Lewis, 2012			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_arborifera						
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_brevipedalia	eurytele	oval 	Gershwin, 2006; Kitatani ea 2015		[=Carybdea_mora]	
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_brevipedalia	isorhiza	holotrichous	Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_rastonii	isorhiza	atrichous	Othman, Eldila, Mustaffa, 1996; Gershwin, 2006; Kitatani ea 2015			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_rastonii	isorhiza	holotrichous	Gershwin, 2006			* originally referred to as a holotrichous haploneme; lacking well defined shaft likely isorhiza
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_rastonii	eurytele		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_rastonii	mastigophore		Othman, Eldila, Mustaffa, 1996; Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_xaymacana	eurytele		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_xaymacana	isorhiza		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Carybdeidae	Carybdea_branchi						
Cubozoa	-	Carybdeida	-	-	Tripedaliidae	Copula_sivickisi	mastigophore	p	Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Tripedaliidae	Copula_sivickisi	eurytele		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Tripedaliidae	Copula_sivickisi	isorhiza		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Tripedaliidae	Tripedalia_cystophora	isorhiza		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Tripedaliidae	Tripedalia_cystophora	isorhiza	holotrichous	Gershwin, 2006			* originally referred to as a holotrichous haploneme; lacking well defined shaft likely isorhiza
Cubozoa	-	Carybdeida	-	-	Tripedaliidae	Tripedalia_cystophora	eurytele		Gershwin, 2006			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_haplonema	eurytele		Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_haplonema	isorhiza		Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_haplonema	isorhiza	holotrichous	Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_haplonema	birhopaloid		Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_haplonema	amastigophore		Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_ohboya	eurytele		Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_ohboya	isorhiza		Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_ohboya	isorhiza	holotrichous	Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_ohboya	birhopaloid		Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Carybdeida	-	-	Tamoyidae	Tamoya_ohboya	amastigophore		Fernandes Brasil Gimenes, 2017			
Cubozoa	-	Chirodropida	-	-	Chirodropidae	Chironex_fleckeri	mastigophore	p	Gershwin, 2006; Carrette et al. 2002			
Cubozoa	-	Chirodropida	-	-	Chirodropidae	Chironex_fleckeri	isorhiza		Gershwin, 2006; Carrette et al. 2002			
Cubozoa	-	Chirodropida	-	-	Chirodropidae	Chironex_yamaguchii	mastigophore		Kitatani ea 2015		[=Chiropsalmus_quadrigatus]	
Cubozoa	-	Chirodropida	-	-	Chirodropidae	Chironex_yamaguchii	isorhiza	atrichous	Kitatani ea 2015			
Cubozoa	-	Chirodropida	-	-	Chiropsalmidae	Chiropsalmus_quadrumanus	mastigophore	p	Gershwin, 2006			
Cubozoa	-	Chirodropida	-	-	Chiropsalmidae	Chiropsalmus_quadrumanus	isorhiza		Gershwin, 2006			
Cubozoa	-	Chirodropida	-	-	Chiropsalmidae	Chiropsalmus_quadrumanus	eurytele		Gershwin, 2006			
Hydrozoa	Trachylinae	Narcomedusae	-	-	Aeginidae	Aegina_citrea	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Narcomedusae	-	-	Aeginidae	Aegina_citrea	isorhiza	apotrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Narcomedusae	-	-	Solmundaeginidae	Solmundella_bitentaculata	isorhiza	apotrichous	Bouillon, 1985			
Hydrozoa	Trachylinae	Narcomedusae	-	-	Tetraplatiidae	Tetraplatia_volitans	isorhiza	atrichous	Collins et al. 2006			
Hydrozoa	Trachylinae	Narcomedusae	-	-	Cuninidae	Solmissus_marshalli	isorhiza	atrichous	Bouillon, 1985; Purcell & Mills, 1988			
Hydrozoa	Trachylinae	Narcomedusae	-	-	Cuninidae	Solmissus_marshalli	isorhiza	apotrichous	Purcell & Mills, 1988; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Narcomedusae	-	-	Aeginidae	Aeginura_grimaldii	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Narcomedusae	-	-	Aeginidae	Aeginura_grimaldii	isorhiza	apotrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Aglantha_digitale	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Aglantha_digitale	eurytele		Bouillon, 1985; Purcell & Mills, 1988; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Aglantha_digitale	stenotele		Bouillon, 1985; Purcell & Mills, 1988; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Aglaura_hemistoma	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Aglaura_hemistoma	eurytele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Aglaura_hemistoma	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Amphogona_apicata	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Amphogona_apicata	eurytele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Amphogona_apicata	stenotele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Pantachogon_haeckeli	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Pantachogon_haeckeli	eurytele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Pantachogon_haeckeli	stenotele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Rhopalonema_velatum	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Rhopalonema_velatum	eurytele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Rhopalonema_velatum	stenotele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Crossota_rufobrunnea	isorhiza	atrichous	Bouillon, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Crossota_rufobrunnea	eurytele		Bouillon, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Rhopalonematidae	Crossota_rufobrunnea	stenotele		Bouillon, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Botrynema_brucei	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Botrynema_brucei	eurytele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Botrynema_brucei	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Haliscera_conica	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Haliscera_conica	eurytele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Haliscera_conica	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Aglauropsis_aeora	eurytele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Aglauropsis_aeora	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Aglauropsis_aeora	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Aglauropsis_aeora	mastigophore		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Aglauropsis_aeora	stenotele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Astrohydra_japonica	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Astrohydra_japonica	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Astrohydra_japonica	eurytele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Astrohydra_japonica	mastigophore		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Astrohydra_japonica	stenotele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sinensis	eurytele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sinensis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sinensis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sinensis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sinensis	stenotele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sowerbii	eurytele		Bouillon, 1985; 2004		[=Craspedacusta_sowerbyi]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sowerbii	isorhiza	atrichous	Bouillon et al, 2004		[=Craspedacusta_sowerbyi]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sowerbii	isorhiza	basitrichous	Bouillon et al, 2004		[=Craspedacusta_sowerbyi]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sowerbii	mastigophore		Bouillon et al, 2004		[=Craspedacusta_sowerbyi]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Craspedacusta_sowerbii	stenotele		Bouillon et al, 2004		[=Craspedacusta_sowerbyi]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Limnocnida_tanganjicae	eurytele		Bouillon, 1985; Bouillon et al, 2004		[=Limnocnida_tanganyicae]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Maeotias_marginata	eurytele		Bouillon, 1985; 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Varitentacula_yantaiensis	isorhiza	atrichous	Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Varitentacula_yantaiensis	eurytele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Trachymedusae	-	-	Halicreatidae	Varitentacula_yantaiensis	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Scolionema_suvaense	eurytele		Bouillon, 1985; 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Scolionema_suvaense	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Scolionema_suvaense	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Scolionema_suvaense	mastigophore		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Scolionema_suvaense	stenotele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Monobrachiidae	Monobrachium_parasitum	eurytele		Bouillon, 1985		[=Monobrachium_parasiticum]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Geryoniidae	Geryonia_proboscidalis	isorhiza	atrichous	Weill, 1934; Bouillon, 1985			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Geryoniidae	Geryonia_proboscidalis	isorhiza	apotrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Geryoniidae	Geryonia_proboscidalis	eurytele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Geryoniidae	Liriope_tetraphylla	stenotele		Russell, 1970			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Geryoniidae	Liriope_tetraphylla	eurytele		Russell, 1970			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Geryoniidae	Liriope_tetraphylla	isorhiza	atrichous	Weill, 1934; Bouillon, 1985			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Geryoniidae	Liriope_tetraphylla	isorhiza	apotrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_formosus	eurytele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_formosus	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_formosus	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_formosus	mastigophore		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_formosus	stenotele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_muelleri	eurytele		Bouillon, 1985; 2004		[=Olindias_phosphorica]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_muelleri	isorhiza	atrichous	Bouillon, 1985; 2004		[=Olindias_phosphorica]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_muelleri	isorhiza	basitrichous	Bouillon et al, 2004		[=Olindias_phosphorica]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_muelleri	mastigophore		Bouillon, 1985; 2004		[=Olindias_phosphorica]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_muelleri	stenotele		Bouillon et al, 2004		[=Olindias_phosphorica]	
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_sambaquiensis	eurytele		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_sambaquiensis	isorhiza	atrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_sambaquiensis	isorhiza	basitrichous	Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_sambaquiensis	mastigophore		Bouillon et al, 2004			
Hydrozoa	Trachylinae	Limnomedusae	-	-	Olindiidae	Olindias_sambaquiensis	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Asyncorynidae	Asyncoryne_ryniensis	eurytele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Asyncorynidae	Asyncoryne_ryniensis	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Solanderiidae	Solanderia_ericopsis	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Solanderiidae	Solanderia_ericopsis	isorhiza		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Solanderiidae	Solanderia_secunda	stenotele		Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Solanderiidae	Solanderia_secunda	isorhiza		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Zancleidae	Zanclea_prolifera	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Zancleidae	Zanclea_prolifera	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Zancleidae	Zanclea_prolifera	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Zancleidae	Zanclea_costata	stenotele		Weill, 1934; Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Zancleidae	Zanclea_costata	eurytele		Ito & Inoue, 1962; Bouillon, 1985; Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Zancleidae	Zanclea_costata	mastigophore		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Zancleidae	Zanclea_costata	isorhiza	atrichous	Weill, 1934; Ito & Inoue, 1962			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Porpitidae	Porpita_porpita	isorhiza	atrichous	Bouillon, 1985			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Porpitidae	Porpita_porpita	eurytele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Porpitidae	Porpita_porpita	stenotele		Bouillon et al, 2004			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Porpitidae	Velella_velella	isorhiza	atrichous	Bouillon, 1985; Purcell et al, 1988			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Porpitidae	Velella_velella	mastigophore		Purcell et al, 1988			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Porpitidae	Velella_velella	eurytele		Bouillon, 1985; Purcell et al, 1988			
Hydrozoa	Hydroidolina	Anthoathecata	Capitata	-	Porpitidae	Velella_velella	stenotele		Bouillon, 1985; Purcell et al, 1988			
